FECHA;AÑO;MES;DÍA;hora;Solar Rad (wat/m2);Temperature (*C);RH (%);Wind Dir (Deg);Wind Gust (km/h);Wind Speed (km/h);Rainfall (mm)
04/09/2014;2014;9;4;14:19;388,2;32,4;60,1;146;10;0;0
04/09/2014;2014;9;4;14:49;317,6;32,4;58,9;39;8;2;0
04/09/2014;2014;9;4;15:19;258,8;32,4;59,4;42;8;2;0
04/09/2014;2014;9;4;15:49;205,9;33,2;55;311;3;0;0
04/09/2014;2014;9;4;16:19;88,2;32,4;57,4;343;5;0;0
04/09/2014;2014;9;4;16:49;100;32,4;58;343;2;0;0
04/09/2014;2014;9;4;17:19;47,1;31,2;61,7;343;2;0;0
04/09/2014;2014;9;4;17:49;0;28,7;70,2;343;0;0;0
04/09/2014;2014;9;4;18:19;0;27,6;77,3;343;0;0;0
04/09/2014;2014;9;4;18:49;0;26,8;81,5;343;0;0;0
04/09/2014;2014;9;4;19:19;0;26;85,7;343;0;0;0
04/09/2014;2014;9;4;19:49;0;25,6;89,8;343;0;0;0
04/09/2014;2014;9;4;20:19;0;25,2;92,3;343;0;0;0
04/09/2014;2014;9;4;20:49;0;24,8;93,9;343;0;0;0
04/09/2014;2014;9;4;21:19;0;24,8;95,4;343;0;0;0
04/09/2014;2014;9;4;21:49;0;25,2;92,3;343;0;0;0
04/09/2014;2014;9;4;22:19;0;24,8;91,5;343;0;0;0
04/09/2014;2014;9;4;22:49;0;24;95,4;343;0;0;0
04/09/2014;2014;9;4;23:19;0;24;97,1;343;0;0;0
04/09/2014;2014;9;4;23:49;0;24;97,9;343;0;0;0
05/09/2014;2014;9;5;00:19;0;23,7;97,1;343;0;0;0
05/09/2014;2014;9;5;00:49;0;24;97,9;343;0;0;0
05/09/2014;2014;9;5;01:19;0;24;95,4;343;0;0;0
05/09/2014;2014;9;5;01:49;0;24;94,7;343;0;0;0
05/09/2014;2014;9;5;02:19;0;24;96,2;11;8;0;0
05/09/2014;2014;9;5;02:49;0;24;93,9;353;5;0;0
05/09/2014;2014;9;5;03:19;0;23,7;94,7;353;0;0;0
05/09/2014;2014;9;5;03:49;0;23,7;94,7;353;0;0;0
05/09/2014;2014;9;5;04:19;0;23,3;95,4;353;0;0;0
05/09/2014;2014;9;5;04:49;0;23,3;96,2;353;5;0;0
05/09/2014;2014;9;5;05:19;0;22,9;97,1;250;10;2;2
05/09/2014;2014;9;5;05:49;0;22,5;98,7;229;3;0;0
05/09/2014;2014;9;5;06:19;23,5;22,9;99,5;229;0;0;0
05/09/2014;2014;9;5;06:49;64,7;24,8;93,1;229;0;0;0
05/09/2014;2014;9;5;07:19;141,2;24,8;87,8;210;3;0;0
05/09/2014;2014;9;5;07:49;88,2;27,2;80,4;129;5;0;0
05/09/2014;2014;9;5;08:19;111,8;27,2;79,2;243;3;0;0
05/09/2014;2014;9;5;08:49;164,7;28,7;74,9;226;6;0;0
05/09/2014;2014;9;5;09:19;223,5;29,1;72,2;158;0;0;0
05/09/2014;2014;9;5;09:49;458,8;30,8;65,4;235;6;0;0
05/09/2014;2014;9;5;10:19;47,1;26,8;71,4;23;19;2;0
05/09/2014;2014;9;5;10:49;117,6;23,3;87,3;347;18;6;0,3
05/09/2014;2014;9;5;11:19;170,6;25,2;86,1;248;5;0;0,3
05/09/2014;2014;9;5;11:49;400;27,6;82,6;318;11;5;0
05/09/2014;2014;9;5;12:19;476,5;28,7;72,5;270;13;5;0
05/09/2014;2014;9;5;12:49;452,9;29,9;69,2;226;11;6;0
05/09/2014;2014;9;5;13:19;447,1;31,2;62,3;255;13;3;0
05/09/2014;2014;9;5;13:49;241,2;31,2;57,1;350;6;0;0
05/09/2014;2014;9;5;14:19;364,7;32,4;53,2;350;2;0;0
05/09/2014;2014;9;5;14:49;352,9;32,8;50,4;311;3;0;0
05/09/2014;2014;9;5;15:19;270,6;32,4;51,1;318;3;0;0
05/09/2014;2014;9;5;15:49;23,5;30,8;66,6;100;13;2;0
05/09/2014;2014;9;5;16:19;147,1;31,6;65,2;90;6;0;0
05/09/2014;2014;9;5;16:49;70,6;30,8;65,4;121;5;0;0
05/09/2014;2014;9;5;17:19;41,2;29,5;71,1;122;0;0;0
05/09/2014;2014;9;5;17:49;5,9;28;74,6;122;0;0;0
05/09/2014;2014;9;5;18:19;0;25,6;82,6;122;0;0;0
05/09/2014;2014;9;5;18:49;0;24,4;89,8;122;0;0;0
05/09/2014;2014;9;5;19:19;0;24;93,9;122;0;0;0
05/09/2014;2014;9;5;19:49;0;23,7;95,4;122;0;0;0
05/09/2014;2014;9;5;20:19;0;23,7;97,1;122;0;0;0
05/09/2014;2014;9;5;20:49;0;23,7;97,9;122;0;0;0
05/09/2014;2014;9;5;21:19;0;24;97,9;15;11;2;0
05/09/2014;2014;9;5;21:49;0;24;97,9;15;0;0;0
05/09/2014;2014;9;5;22:19;0;24;98,7;269;5;0;0
05/09/2014;2014;9;5;22:49;0;24;98,7;38;5;0;0
05/09/2014;2014;9;5;23:19;0;24;98,7;353;5;0;0
05/09/2014;2014;9;5;23:49;0;23,3;97,1;41;6;2;0
06/09/2014;2014;9;6;00:19;0;23,3;96,2;41;0;0;0
06/09/2014;2014;9;6;00:49;0;22,9;97,1;41;0;0;0
06/09/2014;2014;9;6;01:19;0;22,9;97,9;41;0;0;0
06/09/2014;2014;9;6;01:49;0;22,9;98,7;41;0;0;0
06/09/2014;2014;9;6;02:19;0;22,9;98,7;326;0;0;0
06/09/2014;2014;9;6;02:49;0;22,9;98,7;326;2;0;0
06/09/2014;2014;9;6;03:19;0;22,9;99,5;326;0;0;0
06/09/2014;2014;9;6;03:49;0;22,9;99,5;326;0;0;0
06/09/2014;2014;9;6;04:19;0;22,9;99,5;326;3;0;0
06/09/2014;2014;9;6;04:49;0;22,5;99,5;326;0;0;0
06/09/2014;2014;9;6;05:19;0;22,5;100;326;0;0;0
06/09/2014;2014;9;6;05:49;0;22,9;100;326;0;0;0
06/09/2014;2014;9;6;06:19;5,9;22,9;100;326;0;0;0
06/09/2014;2014;9;6;06:49;41,2;23,7;100;326;0;0;0
06/09/2014;2014;9;6;07:19;111,8;24,4;98,7;326;0;0;0
06/09/2014;2014;9;6;07:49;94,1;25,6;85,7;298;5;0;0
06/09/2014;2014;9;6;08:19;47,1;26;86,6;288;3;0;0
06/09/2014;2014;9;6;08:49;82,4;25,6;87,8;291;0;0;0
06/09/2014;2014;9;6;09:19;141,2;26;87,3;60;6;0;0
06/09/2014;2014;9;6;09:49;47,1;25,6;84,8;41;6;0;0
06/09/2014;2014;9;6;10:19;223,5;26;88,2;41;0;0;1,5
06/09/2014;2014;9;6;10:49;129,4;28;78,9;250;5;0;0
06/09/2014;2014;9;6;11:19;70,6;27,6;76,4;6;2;0;0,5
06/09/2014;2014;9;6;11:49;241,2;24,4;93,9;267;13;3;7,9
06/09/2014;2014;9;6;12:19;247,1;27,2;86,9;208;11;3;0
06/09/2014;2014;9;6;12:49;370,6;28;79,2;255;11;3;0
06/09/2014;2014;9;6;13:19;441,2;29,5;70,7;260;13;3;0
06/09/2014;2014;9;6;13:49;370,6;31,2;66,2;103;11;2;0
06/09/2014;2014;9;6;14:19;352,9;31,2;62,8;252;8;2;0
06/09/2014;2014;9;6;14:49;258,8;32;61,7;274;6;0;0
06/09/2014;2014;9;6;15:19;258,8;32;58,3;32;5;0;0
06/09/2014;2014;9;6;15:49;194,1;32;56,6;277;3;0;0
06/09/2014;2014;9;6;16:19;152,9;32;57,5;48;5;0;0
06/09/2014;2014;9;6;16:49;94,1;31,6;57,2;48;3;0;0
06/09/2014;2014;9;6;17:19;35,3;31,2;63,3;48;0;0;0
06/09/2014;2014;9;6;17:49;0;28,7;70,7;48;0;0;0
06/09/2014;2014;9;6;18:19;0;26,4;81,5;48;0;0;0
06/09/2014;2014;9;6;18:49;0;25,2;87,8;48;0;0;0
06/09/2014;2014;9;6;19:19;0;25,2;89;48;0;0;0
06/09/2014;2014;9;6;19:49;0;24,8;92,3;48;0;0;0
06/09/2014;2014;9;6;20:19;0;24,4;95,4;48;0;0;0
06/09/2014;2014;9;6;20:49;0;24,8;95,4;48;0;0;0
06/09/2014;2014;9;6;21:19;0;24,8;94,7;48;0;0;0
06/09/2014;2014;9;6;21:49;0;24,4;95,4;48;0;0;0
06/09/2014;2014;9;6;22:19;0;24,4;95,4;48;0;0;0
06/09/2014;2014;9;6;22:49;0;24,4;97,1;48;0;0;0
06/09/2014;2014;9;6;23:19;0;24,4;97,9;48;0;0;0
06/09/2014;2014;9;6;23:49;0;24,4;98,7;48;0;0;0
07/09/2014;2014;9;7;00:19;0;24;97,9;48;0;0;0
07/09/2014;2014;9;7;00:49;0;23,7;97,1;48;0;0;0
07/09/2014;2014;9;7;01:19;0;23,7;96,2;48;0;0;0
07/09/2014;2014;9;7;01:49;0;23,7;97,1;27;6;0;0
07/09/2014;2014;9;7;02:19;0;23,7;96,2;35;10;2;2,8
07/09/2014;2014;9;7;02:49;0;23,3;98,7;38;8;2;9,9
07/09/2014;2014;9;7;03:19;0;22,9;99,5;270;18;3;12,4
07/09/2014;2014;9;7;03:49;0;22,5;98,7;255;6;0;0,5
07/09/2014;2014;9;7;04:19;0;22,5;99,5;252;11;3;0,8
07/09/2014;2014;9;7;04:49;0;22,1;98,7;253;6;0;0
07/09/2014;2014;9;7;05:19;0;22,5;99,5;253;2;0;0
07/09/2014;2014;9;7;05:49;0;22,5;99,5;253;2;0;0
07/09/2014;2014;9;7;06:19;0;22,1;99,5;250;0;0;2,3
07/09/2014;2014;9;7;06:49;5,9;21,7;99,5;293;6;0;1
07/09/2014;2014;9;7;07:19;29,4;22,1;99,5;281;5;0;0
07/09/2014;2014;9;7;07:49;17,6;22,5;99,5;314;2;0;0
07/09/2014;2014;9;7;08:19;11,8;22,1;97,1;288;6;0;2,3
07/09/2014;2014;9;7;08:49;23,5;22,1;97,9;346;2;0;8,1
07/09/2014;2014;9;7;09:19;111,8;22,5;99,5;357;5;0;7,6
07/09/2014;2014;9;7;09:49;241,2;24;97,9;342;8;0;0
07/09/2014;2014;9;7;10:19;117,6;24,4;89;283;6;0;0
07/09/2014;2014;9;7;10:49;141,2;25,6;85,7;260;5;0;0
07/09/2014;2014;9;7;11:19;194,1;26,4;84,3;128;5;0;0
07/09/2014;2014;9;7;11:49;135,3;25,6;85,7;167;0;0;0
07/09/2014;2014;9;7;12:19;123,5;25,6;85,7;188;0;0;0
07/09/2014;2014;9;7;12:49;82,4;25,2;86,6;190;0;0;0
07/09/2014;2014;9;7;13:19;217,6;25,2;87,8;256;6;0;0,8
07/09/2014;2014;9;7;13:49;176,5;25,6;84,8;250;8;2;0
07/09/2014;2014;9;7;14:19;300;26,4;84;263;6;2;0
07/09/2014;2014;9;7;14:49;152,9;26;81,2;250;13;3;0
07/09/2014;2014;9;7;15:19;141,2;26,8;78,9;252;10;2;0
07/09/2014;2014;9;7;15:49;111,8;26,8;79,2;248;8;2;0
07/09/2014;2014;9;7;16:19;64,7;27,2;76,4;263;2;0;0
07/09/2014;2014;9;7;16:49;23,5;27,2;78,1;263;0;0;0
07/09/2014;2014;9;7;17:19;11,8;26;82,6;263;0;0;0
07/09/2014;2014;9;7;17:49;5,9;25,2;89;263;0;0;0
07/09/2014;2014;9;7;18:19;0;24,4;93,1;263;0;0;0
07/09/2014;2014;9;7;18:49;0;24;96,2;263;0;0;0
07/09/2014;2014;9;7;19:19;0;23,7;97,9;263;0;0;0
07/09/2014;2014;9;7;19:49;0;23,3;97,9;263;0;0;0
07/09/2014;2014;9;7;20:19;0;23,3;97,9;263;0;0;0
07/09/2014;2014;9;7;20:49;0;23,3;98,7;263;0;0;0
07/09/2014;2014;9;7;21:19;0;23,3;99,5;263;0;0;0
07/09/2014;2014;9;7;21:49;0;23,7;99,5;105;6;0;0
07/09/2014;2014;9;7;22:19;0;23,3;98,7;214;2;0;0
07/09/2014;2014;9;7;22:49;0;23,3;97,1;250;0;0;0
07/09/2014;2014;9;7;23:19;0;22,9;96,2;166;2;0;0
07/09/2014;2014;9;7;23:49;0;22,5;97,1;217;3;0;0
08/09/2014;2014;9;8;00:19;0;22,1;97,9;217;0;0;0
08/09/2014;2014;9;8;00:49;0;22,1;99,5;217;0;0;0
08/09/2014;2014;9;8;01:19;0;22,1;99,5;205;3;0;0
08/09/2014;2014;9;8;01:49;0;21,7;99,5;205;2;0;0
08/09/2014;2014;9;8;02:19;0;21,7;99,5;243;2;0;0
08/09/2014;2014;9;8;02:49;0;21,7;98,7;243;2;0;0
08/09/2014;2014;9;8;03:19;0;21,7;98,7;245;3;0;0
08/09/2014;2014;9;8;03:49;0;21,7;97,9;246;3;0;0
08/09/2014;2014;9;8;04:19;0;21,7;97,9;249;2;0;0
08/09/2014;2014;9;8;04:49;0;21,7;98,7;249;0;0;0
08/09/2014;2014;9;8;05:19;0;21,7;98,7;249;0;0;0
08/09/2014;2014;9;8;05:49;0;21,7;99,5;249;0;0;0
08/09/2014;2014;9;8;06:19;23,5;21,7;99,5;249;0;0;0
08/09/2014;2014;9;8;06:49;35,3;22,9;98,7;249;0;0;0
08/09/2014;2014;9;8;07:19;64,7;22,9;97,1;246;0;0;0
08/09/2014;2014;9;8;07:49;47,1;23,3;95,4;295;2;0;0
08/09/2014;2014;9;8;08:19;41,2;23,7;94,7;27;6;0;0
08/09/2014;2014;9;8;08:49;58,8;23,7;93,9;10;8;2;0
08/09/2014;2014;9;8;09:19;123,5;24,8;89,8;333;8;0;0
08/09/2014;2014;9;8;09:49;111,8;25,6;85,7;330;8;2;0
08/09/2014;2014;9;8;10:19;158,8;26;84,3;339;8;0;0
08/09/2014;2014;9;8;10:49;76,5;26;78,9;322;6;0;0
08/09/2014;2014;9;8;11:19;100;26,4;80,4;21;5;0;0
08/09/2014;2014;9;8;11:49;94,1;26;83,1;44;6;0;0
08/09/2014;2014;9;8;12:19;129,4;26;83,1;45;2;0;0
08/09/2014;2014;9;8;12:49;188,2;27,6;76,4;45;0;0;0
08/09/2014;2014;9;8;13:19;500;28,7;72,2;302;8;0;0
08/09/2014;2014;9;8;13:49;417,6;28,7;70,5;269;8;3;0
08/09/2014;2014;9;8;14:19;376,5;29,5;65,5;342;13;3;0
08/09/2014;2014;9;8;14:49;341,2;30,8;62,5;288;11;2;0
08/09/2014;2014;9;8;15:19;229,4;30,8;61,7;354;6;2;0
08/09/2014;2014;9;8;15:49;194,1;30,8;59,9;294;6;0;0
08/09/2014;2014;9;8;16:19;82,4;30,4;59,9;17;10;0;0
08/09/2014;2014;9;8;16:49;82,4;29,9;63,8;24;3;0;0
08/09/2014;2014;9;8;17:19;35,3;28,7;69,7;53;6;2;0
08/09/2014;2014;9;8;17:49;0;27,6;75,4;53;0;0;0
08/09/2014;2014;9;8;18:19;0;25,2;85,2;53;0;0;0
08/09/2014;2014;9;8;18:49;0;24;91,5;53;0;0;0
08/09/2014;2014;9;8;19:19;0;23,7;94,7;53;0;0;0
08/09/2014;2014;9;8;19:49;0;23,3;96,2;53;0;0;0
08/09/2014;2014;9;8;20:19;0;23,3;96,2;53;0;0;0
08/09/2014;2014;9;8;20:49;0;23,3;97,1;53;0;0;0
08/09/2014;2014;9;8;21:19;0;22,9;97,1;53;0;0;0
08/09/2014;2014;9;8;21:49;0;22,9;97,1;53;0;0;0
08/09/2014;2014;9;8;22:19;0;23,3;97,1;51;2;0;0
08/09/2014;2014;9;8;22:49;0;22,5;97,1;51;0;0;0
08/09/2014;2014;9;8;23:19;0;22,1;98,7;51;0;0;0
08/09/2014;2014;9;8;23:49;0;21,7;99,5;51;0;0;0
09/09/2014;2014;9;9;00:19;0;21,3;99,5;51;0;0;0
09/09/2014;2014;9;9;00:49;0;21,7;99,5;51;0;0;0
09/09/2014;2014;9;9;01:19;0;21,3;100;51;0;0;0
09/09/2014;2014;9;9;01:49;0;21,3;100;51;0;0;0
09/09/2014;2014;9;9;02:19;0;21;100;51;0;0;0
09/09/2014;2014;9;9;02:49;0;20,6;100;51;0;0;0
09/09/2014;2014;9;9;03:19;0;20,6;100;51;0;0;0
09/09/2014;2014;9;9;03:49;0;20,2;100;51;0;0;0
09/09/2014;2014;9;9;04:19;0;20,2;100;51;0;0;0
09/09/2014;2014;9;9;04:49;0;19,8;100;51;0;0;0
09/09/2014;2014;9;9;05:19;0;19,8;100;51;0;0;0
09/09/2014;2014;9;9;05:49;0;19,8;100;51;0;0;0
09/09/2014;2014;9;9;06:19;23,5;20,2;100;51;0;0;0
09/09/2014;2014;9;9;06:49;76,5;21,7;100;51;2;0;0
09/09/2014;2014;9;9;07:19;47,1;23,3;93,1;51;0;0;0
09/09/2014;2014;9;9;07:49;111,8;23,3;90,6;51;0;0;0
09/09/2014;2014;9;9;08:19;152,9;24,8;87,8;311;0;0;0
09/09/2014;2014;9;9;08:49;141,2;25,6;86,9;13;6;0;0
09/09/2014;2014;9;9;09:19;147,1;26;86,9;4;6;2;0
09/09/2014;2014;9;9;09:49;194,1;26,4;85,2;38;8;2;0
09/09/2014;2014;9;9;10:19;300;28,7;75,6;250;6;0;0
09/09/2014;2014;9;9;10:49;482,4;29,1;70,2;252;5;0;0
09/09/2014;2014;9;9;11:19;458,8;30,8;65,5;342;5;0;0
09/09/2014;2014;9;9;11:49;317,6;31,2;61,2;283;6;0;0
09/09/2014;2014;9;9;12:19;464,7;32,4;55,4;41;5;0;0
09/09/2014;2014;9;9;12:49;452,9;31,6;58;34;11;2;0
09/09/2014;2014;9;9;13:19;429,4;32;55,9;38;13;3;0
09/09/2014;2014;9;9;13:49;394,1;32;54,8;46;13;3;0
09/09/2014;2014;9;9;14:19;376,5;33,2;51,1;173;11;2;0
09/09/2014;2014;9;9;14:49;335,3;33,2;48,9;44;10;2;0
09/09/2014;2014;9;9;15:19;252,9;32,4;50,7;38;8;0;0
09/09/2014;2014;9;9;15:49;188,2;33,6;48,9;30;2;0;0
09/09/2014;2014;9;9;16:19;70,6;32,8;51,4;4;2;0;0
09/09/2014;2014;9;9;16:49;82,4;32,4;52,2;4;2;0;0
09/09/2014;2014;9;9;17:19;35,3;31,2;61,2;4;0;0;0
09/09/2014;2014;9;9;17:49;0;28,7;69,7;4;0;0;0
09/09/2014;2014;9;9;18:19;0;26,4;85,2;4;0;0;0
09/09/2014;2014;9;9;18:49;0;25,2;86,9;4;0;0;0
09/09/2014;2014;9;9;19:19;0;24,8;91,5;4;0;0;0
09/09/2014;2014;9;9;19:49;0;24,4;93,9;4;0;0;0
09/09/2014;2014;9;9;20:19;0;24,4;95,4;4;0;0;0
09/09/2014;2014;9;9;20:49;0;25,2;87,8;4;0;0;0
09/09/2014;2014;9;9;21:19;0;24,8;89;4;0;0;0
09/09/2014;2014;9;9;21:49;0;24,8;90,6;4;0;0;0
09/09/2014;2014;9;9;22:19;0;25,2;88,2;4;0;0;0
09/09/2014;2014;9;9;22:49;0;25,2;87,3;4;0;0;0
09/09/2014;2014;9;9;23:19;0;24,8;88,2;4;0;0;0
09/09/2014;2014;9;9;23:49;0;24,8;90,6;4;0;0;0
10/09/2014;2014;9;10;00:19;0;24,4;93,1;4;0;0;0
10/09/2014;2014;9;10;00:49;0;24,4;94,7;4;0;0;0
10/09/2014;2014;9;10;01:19;0;24,4;95,4;4;0;0;0
10/09/2014;2014;9;10;01:49;0;24;96,2;4;0;0;0
10/09/2014;2014;9;10;02:19;0;23,7;97,9;4;0;0;0
10/09/2014;2014;9;10;02:49;0;23,7;98,7;4;0;0;0
10/09/2014;2014;9;10;03:19;0;23,7;99,5;4;0;0;0
10/09/2014;2014;9;10;03:49;0;23,3;99,5;4;0;0;0
10/09/2014;2014;9;10;04:19;0;23,3;99,5;4;0;0;0
10/09/2014;2014;9;10;04:49;0;23,7;99,5;4;0;0;0,8
10/09/2014;2014;9;10;05:19;0;22,9;99,5;53;6;0;1,5
10/09/2014;2014;9;10;05:49;0;22,9;99,5;53;0;0;0,5
10/09/2014;2014;9;10;06:19;5,9;22,9;99,5;6;2;0;3,3
10/09/2014;2014;9;10;06:49;17,6;23,3;98,7;32;6;2;2,8
10/09/2014;2014;9;10;07:19;88,2;23,7;97,9;340;6;0;2,3
10/09/2014;2014;9;10;07:49;58,8;24;96,2;250;6;0;0
10/09/2014;2014;9;10;08:19;64,7;24;94,7;271;8;2;0
10/09/2014;2014;9;10;08:49;58,8;24,8;91,5;269;5;0;0
10/09/2014;2014;9;10;09:19;41,2;24,4;90,6;228;8;2;0
10/09/2014;2014;9;10;09:49;88,2;24;91,5;250;8;2;1,8
10/09/2014;2014;9;10;10:19;147,1;25,6;88,2;274;6;0;0,8
10/09/2014;2014;9;10;10:49;117,6;26;83,5;263;8;2;0
10/09/2014;2014;9;10;11:19;341,2;27,6;81,2;35;8;0;0
10/09/2014;2014;9;10;11:49;435,3;26,4;80,4;252;13;3;0
10/09/2014;2014;9;10;12:19;252,9;26;82,6;242;8;3;0
10/09/2014;2014;9;10;12:49;288,2;29,9;74,1;274;6;0;0
10/09/2014;2014;9;10;13:19;158,8;28,3;76,4;280;8;2;0
10/09/2014;2014;9;10;13:49;658,8;28,7;78,1;262;10;2;0
10/09/2014;2014;9;10;14:19;529,4;29,9;75,9;23;6;0;0
10/09/2014;2014;9;10;14:49;547,1;30,8;65,7;8;14;5;0
10/09/2014;2014;9;10;15:19;147,1;29,5;68,3;44;13;3;0
10/09/2014;2014;9;10;15:49;47,1;30,4;67,2;46;6;0;0
10/09/2014;2014;9;10;16:19;41,2;28;76,2;46;6;0;0
10/09/2014;2014;9;10;16:49;35,3;26,8;81,5;264;6;0;0
10/09/2014;2014;9;10;17:19;23,5;26,4;84,3;264;2;0;0
10/09/2014;2014;9;10;17:49;5,9;25,2;84;264;2;0;0
10/09/2014;2014;9;10;18:19;5,9;23,7;90,6;44;14;2;1,3
10/09/2014;2014;9;10;18:49;52,9;20,6;89,8;53;0;0;0,5
10/09/2014;2014;9;10;19:19;94,1;17,9;88,2;62;0;0;0
10/09/2014;2014;9;10;19:49;129,4;15,6;87,8;70;0;0;0
10/09/2014;2014;9;10;20:19;141,2;14,4;87,3;73;0;0;0
10/09/2014;2014;9;10;20:49;182,4;11,3;86,9;84;0;0;0
10/09/2014;2014;9;10;21:19;211,8;9,4;86,1;90;0;0;0
10/09/2014;2014;9;10;21:49;235,3;8,2;86,1;96;0;0;0
10/09/2014;2014;9;10;22:19;270,6;5,3;86,1;104;0;0;0
10/09/2014;2014;9;10;22:49;288,2;3,6;85,7;110;0;0;0
10/09/2014;2014;9;10;23:19;294,1;3,2;85,7;111;0;0;0
10/09/2014;2014;9;10;23:49;311,8;2,3;84,8;114;0;0;0
11/09/2014;2014;9;11;00:19;323,5;1,4;84,3;118;0;0;0
11/09/2014;2014;9;11;00:49;352,9;-0,8;83,5;125;0;0;0
11/09/2014;2014;9;11;01:19;358,8;-1,3;82,6;127;0;0;0
11/09/2014;2014;9;11;01:49;358,8;-1,7;83,1;127;0;0;0
30/09/2014;2014;9;30;08:31;276,5;28,7;72,7;326;0;0;0
30/09/2014;2014;9;30;09:01;323,5;29,5;71,4;23;10;2;0
30/09/2014;2014;9;30;09:31;370,6;29,9;69;32;10;2;0
30/09/2014;2014;9;30;10:01;405,9;30,8;66,6;338;14;3;0
30/09/2014;2014;9;30;10:31;529,4;31,2;66,2;45;11;3;0
30/09/2014;2014;9;30;11:01;517,6;32;67,2;35;13;3;0
30/09/2014;2014;9;30;11:31;535,3;32;66;60;14;5;0
30/09/2014;2014;9;30;12:01;188,2;32,4;63;24;19;3;0
30/09/2014;2014;9;30;12:31;470,6;32,4;62;32;13;3;0
30/09/2014;2014;9;30;13:01;458,8;33,2;58,3;34;10;2;0
30/09/2014;2014;9;30;13:31;100;33,2;58,7;41;8;2;0
30/09/2014;2014;9;30;14:01;370,6;32;62,8;21;6;2;0
30/09/2014;2014;9;30;14:31;300;33,6;58,3;7;13;2;0
30/09/2014;2014;9;30;15:01;29,4;32,8;57,4;273;8;2;0
30/09/2014;2014;9;30;15:31;35,3;33,2;56,5;55;6;0;0
30/09/2014;2014;9;30;16:01;64,7;27,6;68,3;17;26;6;0
30/09/2014;2014;9;30;16:31;64,7;27,2;73,5;52;27;6;0
30/09/2014;2014;9;30;17:01;29,4;26,4;70,7;86;8;0;0
30/09/2014;2014;9;30;17:31;5,9;25,6;75,1;294;5;0;0
30/09/2014;2014;9;30;18:01;0;24,8;82,3;28;16;2;0
30/09/2014;2014;9;30;18:31;0;24,4;84,8;42;5;0;0
30/09/2014;2014;9;30;19:01;0;24,4;86,1;42;0;0;0
30/09/2014;2014;9;30;19:31;0;24,4;85,2;42;0;0;0
30/09/2014;2014;9;30;20:01;0;24;86,6;346;0;0;0
30/09/2014;2014;9;30;20:31;0;23,3;89;346;0;0;0
30/09/2014;2014;9;30;21:01;0;23,7;89,8;264;0;0;0
30/09/2014;2014;9;30;21:31;0;23,3;90,6;263;0;0;0
30/09/2014;2014;9;30;22:01;0;22,5;94,7;263;0;0;0
30/09/2014;2014;9;30;22:31;0;22,5;97,1;263;0;0;0
30/09/2014;2014;9;30;23:01;0;22,1;97,9;263;0;0;0
30/09/2014;2014;9;30;23:31;0;21,7;98,7;264;0;0;0
01/10/2014;2014;10;1;00:01;0;21,7;98,7;264;0;0;0
01/10/2014;2014;10;1;00:31;0;21,7;99,5;274;2;0;0
01/10/2014;2014;10;1;01:01;0;21,3;99,5;274;0;0;0
01/10/2014;2014;10;1;01:31;0;21,3;99,5;269;2;0;0
01/10/2014;2014;10;1;02:01;0;21,7;99,5;271;0;0;0
01/10/2014;2014;10;1;02:31;0;21,7;99,5;271;0;0;0
01/10/2014;2014;10;1;03:01;0;21,7;99,5;271;0;0;0
01/10/2014;2014;10;1;03:31;0;21,3;99,5;271;0;0;0
01/10/2014;2014;10;1;04:01;0;21,7;100;271;0;0;0
01/10/2014;2014;10;1;04:31;0;21,3;100;271;0;0;0
01/10/2014;2014;10;1;05:01;0;21,3;100;271;0;0;0
01/10/2014;2014;10;1;05:31;0;21,7;100;271;0;0;0
01/10/2014;2014;10;1;06:01;0;21,7;100;271;0;0;0
01/10/2014;2014;10;1;06:31;11,8;22,1;100;271;0;0;0
01/10/2014;2014;10;1;07:01;58,8;22,9;100;328;0;0;0
01/10/2014;2014;10;1;07:31;70,6;24;96,2;339;3;0;0
01/10/2014;2014;10;1;08:01;29,4;24;93,1;49;0;0;0
01/10/2014;2014;10;1;08:31;82,4;23,7;94,7;165;5;0;2,8
01/10/2014;2014;10;1;09:01;252,9;26,8;86,6;280;6;0;0,8
01/10/2014;2014;10;1;09:31;358,8;29,1;77,3;249;6;0;0
01/10/2014;2014;10;1;10:01;552,9;29,5;71,1;252;0;0;0
01/10/2014;2014;10;1;10:31;482,4;30,8;68,6;270;5;0;0
01/10/2014;2014;10;1;11:01;541,2;31,2;56,6;250;8;2;0
01/10/2014;2014;10;1;11:31;470,6;32,4;56,2;302;6;0;0
01/10/2014;2014;10;1;12:01;464,7;32,8;52,7;37;8;0;0
01/10/2014;2014;10;1;12:31;452,9;32,8;51,4;284;11;2;0
01/10/2014;2014;10;1;13:01;464,7;32,8;56,2;21;10;2;0
01/10/2014;2014;10;1;13:31;417,6;33,2;53,5;267;8;2;0
01/10/2014;2014;10;1;14:01;358,8;32,4;56,6;32;13;2;0
01/10/2014;2014;10;1;14:31;217,6;32,8;54,5;326;13;3;0
01/10/2014;2014;10;1;15:01;147,1;31,2;58;14;24;3;0
01/10/2014;2014;10;1;15:31;76,5;27,6;70;13;24;8;0
01/10/2014;2014;10;1;16:01;47,1;27,6;71,9;25;16;6;0
01/10/2014;2014;10;1;16:31;29,4;26,4;76,4;37;11;3;0
01/10/2014;2014;10;1;17:01;23,5;26;78,1;10;13;3;0
01/10/2014;2014;10;1;17:31;5,9;25,6;77;18;10;2;0
